Ratio Type,id,eid,formula,DOI,,表示该研究报告了氧含量,表示微观结构分析采用了高分辨率技术,表示材料表现出非线性弹性行为,测量的氧含量（以重量百万分比 wppm 表示）,平均晶粒尺寸（μm）,YM,YM_err,YS,YS_err,UTS,UTS_err,DAR,DAR_err,HV,HV_err,moe,moe_class,ph1,ph2,ph3,condition,comments,composition,,test type,Test Temperature (K),Test Rate (s?1),Ingot Description,Ingot Size (mm)
wt.%,,Fe-1%Cu alloy,,10.1016/j.msea.2013.12.071,,,,,,,,,629,,None,,,,,,,,,,,"melting, cooling, heating, hot rolling, normalization heat treatment, water quenching, aging, iced water quenching",,,,tensile,142,0.1,,[]
wt.%,,Fe-1%Cu alloy,,10.1016/j.msea.2013.12.071,,,,,,,,,542.3,,None,,,,,,,,,,,"melting, cooling, heating, hot rolling, normalization heat treatment, water quenching, aging, iced water quenching",,,,tensile,173,0.1,,[]
wt.%,,Fe-1%Cu alloy,,10.1016/j.msea.2013.12.071,,,,,,,,,389.2,,None,,,,,,,,,,,"melting, cooling, heating, hot rolling, normalization heat treatment, water quenching, aging, iced water quenching",,,,tensile,223,0.1,,[]
wt.%,,1575C,,10.1016/j.msea.2014.01.060,,,,,,,,,225,,360,,,,,,,,,,,"semi-continuous casting, homogenization annealing",,,,tensile,293,0.002,,[]
wt.%,,1575C,,10.1016/j.msea.2014.01.060,,,,,,,,,260,,470,,,,,,,,,,,"semi-continuous casting, homogenization annealing",,,,tensile,77,0.002,,[]
wt.%,,1575C,,10.1016/j.msea.2014.01.060,,,,,,,,,295,,450,,,,,,,,,,,"semi-continuous casting, homogenization annealing, rolling",,,,tensile,293,0.002,,[]
wt.%,,1575C,,10.1016/j.msea.2014.01.060,,,,,,,,,335,,555,,,,,,,,,,,"semi-continuous casting, homogenization annealing, rolling",,,,tensile,77,0.002,,[]
wt.%,,Ti-6Al-4V,,10.1016/j.msea.2014.05.075,,,,,,,,,784.8,,830.6,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,298,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V,,10.1016/j.msea.2014.05.075,,,,,,,,,1237.5,,1353.5,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,77,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V,,10.1016/j.msea.2014.05.075,,,,,,,,,1386,,1544.5,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,20,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-4B,,10.1016/j.msea.2014.05.075,,,,,,,,,808.2,,875.1,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,298,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-4B,,10.1016/j.msea.2014.05.075,,,,,,,,,1357,,1412,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,77,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-4B,,10.1016/j.msea.2014.05.075,,,,,,,,,1584,,1618,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,20,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-9B,,10.1016/j.msea.2014.05.075,,,,,,,,,828.4,,912.3,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,298,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-9B,,10.1016/j.msea.2014.05.075,,,,,,,,,1359,,1433.5,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,77,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-9B,,10.1016/j.msea.2014.05.075,,,,,,,,,1565,,1636,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,20,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-30B,,10.1016/j.msea.2014.05.075,,,,,,,,,858.2,,948.9,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,298,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-30B,,10.1016/j.msea.2014.05.075,,,,,,,,,1410,,1451.5,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,77,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-30B,,10.1016/j.msea.2014.05.075,,,,,,,,,1563.5,,1606.5,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,20,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-55B,,10.1016/j.msea.2014.05.075,,,,,,,,,876.3,,964,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,298,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-55B,,10.1016/j.msea.2014.05.075,,,,,,,,,None,,1356,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,77,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Ti-6Al-4V-55B,,10.1016/j.msea.2014.05.075,,,,,,,,,None,,1377,,,,,,,,,,,"induction skull melting cast, hot isostatic pressing",,,,tensile,20,0.001,cylindrical,"[120.0, 75.0]"
wt.%,,Cr14.6Mn15.9C0.31N0.29,,10.1016/j.msea.2015.06.047,,,,,,,,,1004,,1429,,,,,,,,,,,"strip casting, recrystallization",,,,tensile,123,0.001,,[]
wt.%,,Cr14.6Mn15.9C0.31N0.29,,10.1016/j.msea.2015.06.047,,,,,,,,,823,,1292,,,,,,,,,,,"strip casting, recrystallization",,,,tensile,173,0.001,,[]
wt.%,,Cr14.6Mn15.9C0.31N0.29,,10.1016/j.msea.2015.06.047,,,,,,,,,651,,1084,,,,,,,,,,,"strip casting, recrystallization",,,,tensile,233,0.001,,[]
wt.%,,Cr14.6Mn15.9C0.31N0.29,,10.1016/j.msea.2015.06.047,,,,,,,,,578.9,,1001.3,,,,,,,,,,,"strip casting, recrystallization",,,,tensile,273,0.001,,[]
wt.%,,Cr14.6Mn15.9C0.31N0.29,,10.1016/j.msea.2015.06.047,,,,,,,,,535.2,,948,,,,,,,,,,,"strip casting, recrystallization",,,,tensile,298,0.001,,[]
wt.%,,AA6060,,10.1016/j.msea.2015.09.083,,,,,,,,,251.6,,335.9,,,,,,,,,,,"solution heat, water quenching, peak aging",,,,tensile,77,0.0001,,[]
wt.%,,AA6060,,10.1016/j.msea.2015.09.083,,,,,,,,,217.2,,252.4,,,,,,,,,,,"solution heat, water quenching, peak aging",,,,tensile,295,0.0001,,[]
wt.%,,AA6082,,10.1016/j.msea.2016.10.049,,,,,,,,,403,,491,,,,,,,,,,,"flat extrusion, heat treatment",,,,tensile,77,0.0001,,[]
wt.%,,AA6082,,10.1016/j.msea.2016.10.049,,,,,,,,,325,,377,,,,,,,,,,,"flat extrusion, heat treatment",,,,tensile,295,0.0001,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,550.093433626644,,None,,,,,,,,,,,,,,,tensile,76.7578496144243,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,492.309508244353,,None,,,,,,,,,,,,,,,tensile,99.940119760479,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,471.154984069185,,None,,,,,,,,,,,,,,,tensile,109.821422244269,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,441.825753322104,,None,,,,,,,,,,,,,,,tensile,120.059880239521,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,449.034833091437,,None,,,,,,,,,,,,,,,tensile,129.760817986668,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,424.055019396348,,None,,,,,,,,,,,,,,,tensile,139.907417637051,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,425.48727410351,,None,,,,,,,,,,,,,,,tensile,144.723910113353,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,448.076923076923,,None,,,,,,,,,,,,,,,tensile,149.880239520958,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,396.241476472246,,None,,,,,,,,,,,,,,,tensile,153.992208988616,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,390.480769230769,,None,,,,,,,,,,,,,,,tensile,159.620701454234,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,366.346153846154,,None,,,,,,,,,,,,,,,tensile,174.672355006701,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,353.848416289593,,None,,,,,,,,,,,,,,,tensile,179.879394152871,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,324.038461538462,,None,,,,,,,,,,,,,,,tensile,184.912826086189,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,312.339152237676,,None,,,,,,,,,,,,,,,tensile,190.213005722872,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,311.795410980707,,None,,,,,,,,,,,,,,,tensile,195.47640235901,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,315.203661652001,,None,,,,,,,,,,,,,,,tensile,199.845990675476,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,274.172338292709,,None,,,,,,,,,,,,,,,tensile,205.00209457628,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,282.559231812963,,None,,,,,,,,,,,,,,,tensile,209.72984830881,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,242.158671586716,,None,,,,,,,,,,,,,,,tensile,224.998784718386,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,150.704910902626,,None,,,,,,,,,,,,,,,tensile,274.939783530354,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,124.006256523782,,None,,,,,,,,,,,,,,,tensile,296.163606865718,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,106.729859544429,,None,,,,,,,,,,,,,,,tensile,329.88057942771,0.00042,,[]
wt.%,,ultralow-carbon steel 0Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,100.00181593666,,None,,,,,,,,,,,,,,,tensile,360.059880239521,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,604.776439007217,,None,,,,,,,,,,,,,,,tensile,76.8391181024679,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,546.639459407092,,None,,,,,,,,,,,,,,,tensile,99.0396536901009,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,484.613438181252,,None,,,,,,,,,,,,,,,tensile,124.011976047904,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,394.9078329,,None,,,,,,,,,,,,,,,tensile,149.905427623428,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,329.527874812861,,None,,,,,,,,,,,,,,,tensile,174.963844322476,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,217.425998358202,,None,,,,,,,,,,,,,,,tensile,223.938901857302,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,188.549234396074,,None,,,,,,,,,,,,,,,tensile,249.505006489158,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,170.264531331106,,None,,,,,,,,,,,,,,,tensile,275.040375033052,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,147.248886582782,,None,,,,,,,,,,,,,,,tensile,297.203098019812,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,138.296261317006,,None,,,,,,,,,,,,,,,tensile,331.02014430073,0.00042,,[]
wt.%,,ultralow-carbon steel 1Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,127.710460934497,,None,,,,,,,,,,,,,,,tensile,352.74736283322,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,577.884615384615,,None,,,,,,,,,,,,,,,tensile,76.5868263473054,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,446.971094710947,,None,,,,,,,,,,,,,,,tensile,123.852442716044,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,376.790614059987,,None,,,,,,,,,,,,,,,tensile,149.540402589655,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,303.745623994701,,None,,,,,,,,,,,,,,,tensile,174.693196632565,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,262.5,,None,,,,,,,,,,,,,,,tensile,200.538922155689,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,235.576923076923,,None,,,,,,,,,,,,,,,tensile,223.532934131737,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,208.653846153846,,None,,,,,,,,,,,,,,,tensile,248.682634730539,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,200.623285079005,,None,,,,,,,,,,,,,,,tensile,274.769206973507,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,179.139464471568,,None,,,,,,,,,,,,,,,tensile,296.711006032216,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,167.307692307692,,None,,,,,,,,,,,,,,,tensile,330.59880239521,0.00042,,[]
wt.%,,ultralow-carbon steel 2Mn,,10.1016/j.msea.2016.11.045,,,,,,,,,171.978190935755,,None,,,,,,,,,,,,,,,tensile,352.903418255739,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,597.357130412057,,None,,,,,,,,,,,,,,,tensile,76.8584235831847,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,512.264811411569,,None,,,,,,,,,,,,,,,tensile,109.997547566982,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,475,,None,,,,,,,,,,,,,,,tensile,129.93970868332,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,400.277642241928,,None,,,,,,,,,,,,,,,tensile,150.106549174128,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,342.143793706294,,None,,,,,,,,,,,,,,,tensile,174.968154599891,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,298.083174952486,,None,,,,,,,,,,,,,,,tensile,199.925013432173,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,162.303481190342,,None,,,,,,,,,,,,,,,tensile,275.089503851597,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,138.601220905756,,None,,,,,,,,,,,,,,,tensile,297.400972878325,0.00042,,[]
wt.%,,ultralow-carbon steel 1Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,126.61406232034,,None,,,,,,,,,,,,,,,tensile,350.845304905883,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,558.653846153846,,None,,,,,,,,,,,,,,,tensile,76.9461077844311,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,492.307692307692,,None,,,,,,,,,,,,,,,tensile,110,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,431.21629293216,,None,,,,,,,,,,,,,,,tensile,130.274432684447,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,365.332576402687,,None,,,,,,,,,,,,,,,tensile,149.540402589655,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,308.042388116189,,None,,,,,,,,,,,,,,,tensile,174.15803080186,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,280.829548680102,,None,,,,,,,,,,,,,,,tensile,199.310824844775,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,229.268379222254,,None,,,,,,,,,,,,,,,tensile,224.998784718386,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,186.30073800738,,None,,,,,,,,,,,,,,,tensile,249.616412930596,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,184.868483300217,,None,,,,,,,,,,,,,,,tensile,275.304372804207,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,164.816917399943,,None,,,,,,,,,,,,,,,tensile,298.316503524317,0.00042,,[]
wt.%,,ultralow-carbon steel 2Ni,,10.1016/j.msea.2016.11.045,,,,,,,,,152.884615384615,,None,,,,,,,,,,,,,,,tensile,351.077844311377,0.00042,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,107.44,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,77,0.001,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,86.68,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,77,0.01,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,222.32,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,123,0.001,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,166.96,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,123,0.01,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,135.12,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,173,0.001,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,144.12,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,173,0.01,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,85.29,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,223,0.001,,[]
,,SAC305 solder alloy,,10.1016/j.msea.2016.12.058,,,,,,,,,None,,112.98,,,,,,,,,,,"melting, casting, air cooling",,,,tensile,223,0.01,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,2201.26,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1764.04,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1650.47,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1383.6,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1179.18,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1111.04,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1031.55,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,2252.37,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1894.64,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1570.98,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1366.56,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1218.93,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1162.15,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1059.94,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,2394.32,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1945.74,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1389.27,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1258.68,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,1048.58,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,912.3,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
,,Ti30Zr25Hf15Nb20Ta10 ,,10.1016/j.msea.2017.10.073,,,,,,,,,628.39,,None,,,,,,,,,,,"arc furnace melting, ingot re-melting, rolling, annealing",,,,compression,未知,0.0003,,[]
wt.%,,AISI 304,,10.1016/j.msea.2017.11.003,,,,,,,,,263,,1309,,,,,,,,,,,,,,,tensile,298,0.0006,,[]
wt.%,,AISI 304,,10.1016/j.msea.2017.11.003,,,,,,,,,308,,1507,,,,,,,,,,,,,,,tensile,253,0.0006,,[]
wt.%,,AISI 304,,10.1016/j.msea.2017.11.003,,,,,,,,,345,,1631,,,,,,,,,,,,,,,tensile,173,0.0006,,[]
wt.%,,AISI 304,,10.1016/j.msea.2017.11.003,,,,,,,,,420,,1986,,,,,,,,,,,,,,,tensile,77,0.0006,,[]
wt.%,,AISI 304,,10.1016/j.msea.2017.11.003,,,,,,,,,527,,2076,,,,,,,,,,,,,,,tensile,20,0.0006,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,330,,590,,,,,,,,,,,vacuum induction melting,,,,tensile,113,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,300,,540,,,,,,,,,,,vacuum induction melting,,,,tensile,173,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,260,,470,,,,,,,,,,,vacuum induction melting,,,,tensile,213,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,330,,630,,,,,,,,,,,vacuum induction melting,,,,tensile,113,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,290,,520,,,,,,,,,,,vacuum induction melting,,,,tensile,173,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,260,,510,,,,,,,,,,,vacuum induction melting,,,,tensile,213,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,330,,610,,,,,,,,,,,vacuum induction melting,,,,tensile,113,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,310,,530,,,,,,,,,,,vacuum induction melting,,,,tensile,173,0.001,,[]
wt.%,,CoCrFeMnNi,,10.1016/j.msea.2017.11.081,,,,,,,,,270,,510,,,,,,,,,,,vacuum induction melting,,,,tensile,213,0.001,,[]
at.%,,Al0.1CoCrFeNi,,10.1016/j.msea.2018.07.073,,,,,,,,,120,,None,,,,,,,,,,,"VLM, remelting",,,,compression,77,0.0002,cylindrical,"[6.0, 3.0]"
at.%,,Al0.1CoCrFeNi,,10.1016/j.msea.2018.07.073,,,,,,,,,168,,None,,,,,,,,,,,"VLM, remelting",,,,compression,200,0.0002,cylindrical,"[6.0, 3.0]"
at.%,,Al0.1CoCrFeNi,,10.1016/j.msea.2018.07.073,,,,,,,,,275,,None,,,,,,,,,,,"VLM, remelting",,,,compression,298,0.0002,cylindrical,"[6.0, 3.0]"
,,Ti-24Nb-2Hf,,10.1016/j.msea.2018.10.019,,,,,,,,,302,,476,,,,,,,,,,,"arc-melting, casting, heating, hot rolling",,,,tensile,293,0.001,rectangular,"[None, 23.0, 23.0]"
