author,title,source,year,doi,mat_type,list,temperature,temperature_unit,yield_strength,yield_strength_unit,ultimate_strength,ultimate_strength_unit,elongation,elongation_unit,impact_energy,impact_energy_unit,mat_name,ratio_type,composition,composition_at,Al,Co,Cr,Fe,Ni,Ti,Ta,V,Mn,Cu,Mo,C,W,Nb,processing_ingot_desc,processing_ingot_size,processing_types,homogenization_temperature,annealing_temperature,annealing_time,processing_description,testing_test_type,testing_test_tem,testing_test_tem_unit,testing_test_env,testing_refrigerant,testing_test_mac,testing_test_standard,testing_load_ctrl,testing_spec_desc,testing_spec_shape,testing_spec_size,testing_spec_standard,testing_spec_dir,testing_spec_notch,score,testing_rate1_value,testing_rate1_unit,recrystallization_temperature,recrystallization_time,aging_temperature,aging_time
"Yang, J; Jo, YH; Kim, DW; Choi, WM; Kim, HS; Lee, BJ; Sohn, SS; Lee, S",Effects of transformation-induced plasticity (TRIP) on tensile property improvement of Fe45Co30Cr10V10Ni5-xMnx high-entropy alloys,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2019.138809,HEA,1,298,K,359.0,MPa,732.0,MPa,55.8,%,,J,Fe45Co30Cr10V10Ni5,at.%,Fe45.55Co30.07Cr9.92V9.68Ni4.78,Fe45.55Co30.07Cr9.92V9.68Ni4.78,0.0,30.07,9.92,45.55,4.78,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; alloying; casting; homogenization; cleaning; sand blasted; cold rolling; annealing; water quenching,1373.0,1273.0,10.0,"vacuum induction melting equipment: MC100V, Indutherm, Germany environment: argon atmosphere; alloying equipment: zirconia crucible; casting equipment: graphite module; homogenization at 1373.0 K for 6.0 h; cleaning environment: 20%-HCl; sand blasted; cold rolling reduction unit: % reduction value: [75.0]; annealing at 1273.0 K for 10.0, 20.0 min; water quenching",tensile,298,K,,,"8801, Instron, USA",,,dog-bone,rectangular,"6.4, 2.5, 1.0",,parallel to the rolling direction,,0.6296296296296297,0.0064,mm/s,,,,
"Yang, J; Jo, YH; Kim, DW; Choi, WM; Kim, HS; Lee, BJ; Sohn, SS; Lee, S",Effects of transformation-induced plasticity (TRIP) on tensile property improvement of Fe45Co30Cr10V10Ni5-xMnx high-entropy alloys,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2019.138809,HEA,2,77,K,629.0,MPa,1300.0,MPa,67.0,%,,J,Fe45Co30Cr10V10Ni5,at.%,Fe45.55Co30.07Cr9.92V9.68Ni4.78,Fe45.55Co30.07Cr9.92V9.68Ni4.78,0.0,30.07,9.92,45.55,4.78,0.0,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; alloying; casting; homogenization; cleaning; sand blasted; cold rolling; annealing; water quenching,1373.0,1273.0,10.0,"vacuum induction melting equipment: MC100V, Indutherm, Germany environment: argon atmosphere; alloying equipment: zirconia crucible; casting equipment: graphite module; homogenization at 1373.0 K for 6.0 h; cleaning environment: 20%-HCl; sand blasted; cold rolling reduction unit: % reduction value: [75.0]; annealing at 1273.0 K for 10.0, 20.0 min; water quenching",tensile,77,K,,,"8801, Instron, USA",,,dog-bone,rectangular,"6.4, 2.5, 1.0",,parallel to the rolling direction,,0.6296296296296297,0.0064,mm/s,,,,
"Yang, J; Jo, YH; Kim, DW; Choi, WM; Kim, HS; Lee, BJ; Sohn, SS; Lee, S",Effects of transformation-induced plasticity (TRIP) on tensile property improvement of Fe45Co30Cr10V10Ni5-xMnx high-entropy alloys,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2019.138809,HEA,3,298,K,345.0,MPa,769.0,MPa,57.2,%,,J,Fe45Co30Cr10V10Ni2.5Mn2.5,at.%,Fe45.69Co29.84Cr10.09V9.45Ni2.45Mn2.48,Fe45.69Co29.84Cr10.09V9.45Ni2.45Mn2.48,0.0,29.84,10.09,45.69,2.45,0.0,0.0,9.45,2.48,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; alloying; casting; homogenization; cleaning; sand blasted; cold rolling; annealing; water quenching,1373.0,1273.0,10.0,"vacuum induction melting equipment: MC100V, Indutherm, Germany environment: argon atmosphere; alloying equipment: zirconia crucible; casting equipment: graphite module; homogenization at 1373.0 K for 6.0 h; cleaning environment: 20%-HCl; sand blasted; cold rolling reduction unit: % reduction value: [75.0]; annealing at 1273.0 K for 10.0, 20.0 min; water quenching",tensile,298,K,,,"8801, Instron, USA",,,dog-bone,rectangular,"6.4, 2.5, 1.0",,parallel to the rolling direction,,0.6296296296296297,0.0064,mm/s,,,,
"Yang, J; Jo, YH; Kim, DW; Choi, WM; Kim, HS; Lee, BJ; Sohn, SS; Lee, S",Effects of transformation-induced plasticity (TRIP) on tensile property improvement of Fe45Co30Cr10V10Ni5-xMnx high-entropy alloys,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2019.138809,HEA,4,77,K,621.0,MPa,1450.0,MPa,53.9,%,,J,Fe45Co30Cr10V10Ni2.5Mn2.5,at.%,Fe45.69Co29.84Cr10.09V9.45Ni2.45Mn2.48,Fe45.69Co29.84Cr10.09V9.45Ni2.45Mn2.48,0.0,29.84,10.09,45.69,2.45,0.0,0.0,9.45,2.48,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; alloying; casting; homogenization; cleaning; sand blasted; cold rolling; annealing; water quenching,1373.0,1273.0,10.0,"vacuum induction melting equipment: MC100V, Indutherm, Germany environment: argon atmosphere; alloying equipment: zirconia crucible; casting equipment: graphite module; homogenization at 1373.0 K for 6.0 h; cleaning environment: 20%-HCl; sand blasted; cold rolling reduction unit: % reduction value: [75.0]; annealing at 1273.0 K for 10.0, 20.0 min; water quenching",tensile,77,K,,,"8801, Instron, USA",,,dog-bone,rectangular,"6.4, 2.5, 1.0",,parallel to the rolling direction,,0.6296296296296297,0.0064,mm/s,,,,
"Yang, J; Jo, YH; Kim, DW; Choi, WM; Kim, HS; Lee, BJ; Sohn, SS; Lee, S",Effects of transformation-induced plasticity (TRIP) on tensile property improvement of Fe45Co30Cr10V10Ni5-xMnx high-entropy alloys,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2019.138809,HEA,5,298,K,374.0,MPa,802.0,MPa,66.5,%,,J,Fe45Co30Cr10V10Mn5,at.%,Fe45.65Co29.85Cr10.04V9.55Mn4.91,Fe45.65Co29.85Cr10.04V9.55Mn4.91,0.0,29.85,10.04,45.65,0.0,0.0,0.0,9.55,4.91,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; alloying; casting; homogenization; cleaning; sand blasted; cold rolling; annealing; water quenching,1373.0,1273.0,10.0,"vacuum induction melting equipment: MC100V, Indutherm, Germany environment: argon atmosphere; alloying equipment: zirconia crucible; casting equipment: graphite module; homogenization at 1373.0 K for 6.0 h; cleaning environment: 20%-HCl; sand blasted; cold rolling reduction unit: % reduction value: [75.0]; annealing at 1273.0 K for 10.0, 20.0 min; water quenching",tensile,298,K,,,"8801, Instron, USA",,,dog-bone,rectangular,"6.4, 2.5, 1.0",,parallel to the rolling direction,,0.6296296296296297,0.0064,mm/s,,,,
"Yang, J; Jo, YH; Kim, DW; Choi, WM; Kim, HS; Lee, BJ; Sohn, SS; Lee, S",Effects of transformation-induced plasticity (TRIP) on tensile property improvement of Fe45Co30Cr10V10Ni5-xMnx high-entropy alloys,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2019.138809,HEA,6,77,K,640.0,MPa,1623.0,MPa,46.8,%,,J,Fe45Co30Cr10V10Mn5,at.%,Fe45.65Co29.85Cr10.04V9.55Mn4.91,Fe45.65Co29.85Cr10.04V9.55Mn4.91,0.0,29.85,10.04,45.65,0.0,0.0,0.0,9.55,4.91,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction melting; alloying; casting; homogenization; cleaning; sand blasted; cold rolling; annealing; water quenching,1373.0,1273.0,10.0,"vacuum induction melting equipment: MC100V, Indutherm, Germany environment: argon atmosphere; alloying equipment: zirconia crucible; casting equipment: graphite module; homogenization at 1373.0 K for 6.0 h; cleaning environment: 20%-HCl; sand blasted; cold rolling reduction unit: % reduction value: [75.0]; annealing at 1273.0 K for 10.0, 20.0 min; water quenching",tensile,77,K,,,"8801, Instron, USA",,,dog-bone,rectangular,"6.4, 2.5, 1.0",,parallel to the rolling direction,,0.6296296296296297,0.0064,mm/s,,,,
"Woo, W; Naeem, M; Jeong, JS; Lee, CM; Harjo, S; Kawasaki, T; He, HY; Wang, XL","Comparison of dislocation density, twin fault probability, and stacking fault energy between CrCoNi and CrCoNiFe medium entropy alloys deformed at 293 and 140K",MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139224,MEA,1,293,K,530.0,MPa,920.0,MPa,60.0,%,,J,CrCoNi,,Cr33.3Co33.3Ni33.3,Cr33.3Co33.3Ni33.3,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[65.0, 15.0, 15.0]",casting; homogenization; cold rolling; recrystallization annealing,1473.0,1073.0,1.0,casting environment: argon atmosphere; homogenization at 1473 K for 24 h; cold rolling reduction unit: % reduction value: [80.0]; recrystallization annealing at 1073 K for 1 h,tensile,293,K,,,,,,flat,rectangular,"25, 4, 3",,,,0.5555555555555556,,,1073.0,1.0,,
"Woo, W; Naeem, M; Jeong, JS; Lee, CM; Harjo, S; Kawasaki, T; He, HY; Wang, XL","Comparison of dislocation density, twin fault probability, and stacking fault energy between CrCoNi and CrCoNiFe medium entropy alloys deformed at 293 and 140K",MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139224,MEA,2,140,K,520.0,MPa,1050.0,MPa,80.0,%,,J,CrCoNiFe,,Cr25.0Co25.0Ni25.0Fe25.0,Cr25.0Co25.0Ni25.0Fe25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[65.0, 15.0, 15.0]",casting; homogenization; cold rolling; recrystallization annealing,1473.0,1073.0,1.0,casting environment: argon atmosphere; homogenization at 1473 K for 24 h; cold rolling reduction unit: % reduction value: [80.0]; recrystallization annealing at 1073 K for 1 h,tensile,140,K,,,,,,flat,rectangular,"25, 4, 3",,,,0.5555555555555556,,,1073.0,1.0,,
"Woo, W; Naeem, M; Jeong, JS; Lee, CM; Harjo, S; Kawasaki, T; He, HY; Wang, XL","Comparison of dislocation density, twin fault probability, and stacking fault energy between CrCoNi and CrCoNiFe medium entropy alloys deformed at 293 and 140K",MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139224,MEA,3,293,K,390.0,MPa,705.0,MPa,57.0,%,,J,CrCoNiFe,,Cr25.0Co25.0Ni25.0Fe25.0,Cr25.0Co25.0Ni25.0Fe25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rectangular,"[65.0, 15.0, 15.0]",casting; homogenization; cold rolling; recrystallization annealing,1473.0,1073.0,1.0,casting environment: argon atmosphere; homogenization at 1473 K for 24 h; cold rolling reduction unit: % reduction value: [80.0]; recrystallization annealing at 1073 K for 1 h,tensile,293,K,,,,,,flat,rectangular,"25, 4, 3",,,,0.5555555555555556,,,1073.0,1.0,,
"Fu, WJ; Zheng, W; Huang, YJ; Guo, FM; Jiang, SS; Xue, P; Ren, Y; Fan, HB; Ning, ZL; Sun, JF",Cryogenic mechanical behaviors of CrMnFeCoNi high-entropy alloy,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139579,HEA,1,298,K,138.0,MPa,338.0,MPa,25.0,%,,J,CrMnFeCoNi,,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,cylindrical,"[60.0, 10.0]",arc melting; drop-casting,,,,arc melting equipment: Ti-gettered argon atmosphere; drop-casting mold material: copper,tensile,298,K,liquid nitrogen,liquid nitrogen,,,displacement,dog-bone shaped tensile,rectangular,"7, 1, 1",,,,0.7037037037037037,,,,,,
"Fu, WJ; Zheng, W; Huang, YJ; Guo, FM; Jiang, SS; Xue, P; Ren, Y; Fan, HB; Ning, ZL; Sun, JF",Cryogenic mechanical behaviors of CrMnFeCoNi high-entropy alloy,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139579,HEA,2,223,K,155.0,MPa,400.0,MPa,27.0,%,,J,CrMnFeCoNi,,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,cylindrical,"[60.0, 10.0]",arc melting; drop-casting,,,,arc melting equipment: Ti-gettered argon atmosphere; drop-casting mold material: copper,tensile,223,K,liquid nitrogen,liquid nitrogen,,,displacement,dog-bone shaped tensile,rectangular,"7, 1, 1",,,,0.7037037037037037,,,,,,
"Fu, WJ; Zheng, W; Huang, YJ; Guo, FM; Jiang, SS; Xue, P; Ren, Y; Fan, HB; Ning, ZL; Sun, JF",Cryogenic mechanical behaviors of CrMnFeCoNi high-entropy alloy,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139579,HEA,3,173,K,300.0,MPa,610.0,MPa,31.0,%,,J,CrMnFeCoNi,,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,cylindrical,"[60.0, 10.0]",arc melting; drop-casting,,,,arc melting equipment: Ti-gettered argon atmosphere; drop-casting mold material: copper,tensile,173,K,liquid nitrogen,liquid nitrogen,,,displacement,dog-bone shaped tensile,rectangular,"7, 1, 1",,,,0.7037037037037037,,,,,,
"Fu, WJ; Zheng, W; Huang, YJ; Guo, FM; Jiang, SS; Xue, P; Ren, Y; Fan, HB; Ning, ZL; Sun, JF",Cryogenic mechanical behaviors of CrMnFeCoNi high-entropy alloy,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.139579,HEA,4,123,K,310.0,MPa,650.0,MPa,33.0,%,,J,CrMnFeCoNi,,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,Cr20.0Mn20.0Fe20.0Co20.0Ni20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,cylindrical,"[60.0, 10.0]",arc melting; drop-casting,,,,arc melting equipment: Ti-gettered argon atmosphere; drop-casting mold material: copper,tensile,123,K,liquid nitrogen,liquid nitrogen,,,displacement,dog-bone shaped tensile,rectangular,"7, 1, 1",,,,0.7037037037037037,,,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,1,298,K,165.0,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,298,K,,,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.48148148148148145,0.0001,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,2,298,K,181.0,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,298,K,,,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.48148148148148145,0.001,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,3,298,K,210.6,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,298,K,,,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.48148148148148145,0.01,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,4,298,K,290.5,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,298,K,,,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.48148148148148145,1500,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,5,298,K,350.7,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,298,K,,,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.48148148148148145,2500,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,6,298,K,400.0,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,298,K,,,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.48148148148148145,3500,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,7,77,K,275.2,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,77,K,liquid nitrogen,liquid nitrogen,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.5555555555555556,0.0001,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,8,77,K,461.3,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,77,K,liquid nitrogen,liquid nitrogen,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.5555555555555556,1500,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,9,77,K,499.6,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,77,K,liquid nitrogen,liquid nitrogen,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.5555555555555556,2500,s-1,,,,
"Jiang, K; Ren, TF; Shan, GB; Ye, T; Chen, LY; Wang, CX; Zhao, F; Li, JG; Suo, T",Dynamic mechanical responses of the Al0.1CoCrFeNi high entropy alloy at cryogenic temperature,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2020,10.1016/j.msea.2020.140125,HEA,10,77,K,598.9,MPa,,MPa,,%,,J,Al0.1CoCrFeNi,,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,Al2.16Cr23.54Co23.01Ni24.3Fe26.96,2.16,23.01,23.54,26.96,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],vacuum induction casting; HIP; cooling; cooling,,,,vacuum induction casting; HIP at 1373.0 K for 6.0 h; cooling at 613.0 K for 3.0 h; cooling at 463.0 K for 1.0 h,compression,77,K,liquid nitrogen,liquid nitrogen,"universal testing machine, standard SHPB system",,,cubic,rectangular,"5, 5, 5",,,,0.5555555555555556,3500,s-1,,,,
"Zhu, ZY; Yan, SH; Chen, H; Gou, GQ",Unprecedented combination of strength and ductility in laser welded NiCoCr medium entropy alloy joints,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2021,10.1016/j.msea.2020.140501,MEA,1,300,K,266.0,MPa,544.0,MPa,112.0,%,,J,NiCoCr,at.%,Ni33.3Co33.3Cr33.3,Ni33.3Co33.3Cr33.3,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],melting and casting,,,,melting and casting environment: vacuum,tensile,300,K,air,air,,,strain,Dog-bone,,,,,,0.6296296296296297,0.001,s-1,,,,
"Zhu, ZY; Yan, SH; Chen, H; Gou, GQ",Unprecedented combination of strength and ductility in laser welded NiCoCr medium entropy alloy joints,MATERIALS SCIENCE AND ENGINEERING A-STRUCTURAL MATERIALS PROPERTIES MICROSTRUCTURE AND PROCESSING,2021,10.1016/j.msea.2020.140501,MEA,2,77,K,370.0,MPa,817.0,MPa,107.0,%,,J,NiCoCr,at.%,Ni33.3Co33.3Cr33.3,Ni33.3Co33.3Cr33.3,0.0,33.3,33.3,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,[],melting and casting,,,,melting and casting environment: vacuum,tensile,77,K,liquid nitrogen,liquid nitrogen,,,strain,Dog-bone,,,,,,0.6296296296296297,0.001,s-1,,,,
