"ID",Number,YS(MPa),UTS(MPa),El(%),Al(at%),Co(at%),Cr(at%),Fe(at%),Ni(at%),Ta(at%),Nb(at%),Mo(at%),Ti(at%),V(at%),Mn(at%),C(at%),Cu(at%),W(at%),Hom_Temp(K),CR(%),recrystalize temperature/K,recrystalize time/mins,Anneal_Temp(K),Anneal_Time(h),aging temperature/K,aging time/hours,?,T_K,E,?r,?.1,??,VEC,?H,?S,?.2,?.3,?.4,D.?,e/a,Ec_eV/atom,G,?.5,D.r,A,F,w,?G,D.G,total_at%,Processing_Description
597,661,725.0,1070.0,41.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1503,10.0,0,0.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1503K. followed by cold rolling to 10.0% reduction. First heat treatment was performed at 298K
598,662,855.0,1145.0,30.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1503,15.0,0,0.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1503K. followed by cold rolling to 15.0% reduction. First heat treatment was performed at 298K
599,663,940.0,1160.0,31.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1503,15.0,0,0.0,298,0.0,643,1.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1503K. followed by cold rolling to 15.0% reduction. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 643K for 1.0 hours
600,664,970.0,1260.0,19.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1503,20.0,0,0.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1503K. followed by cold rolling to 20.0% reduction. First heat treatment was performed at 298K
601,665,1050.0,1250.0,17.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1503,20.0,0,0.0,298,0.0,643,1.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1503K. followed by cold rolling to 20.0% reduction. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 643K for 1.0 hours
602,666,1115.0,1315.0,16.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1503,20.0,0,0.0,298,0.0,868,2.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1503K. followed by cold rolling to 20.0% reduction. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 868K for 2.0 hours
603,667,407.0,792.0,31.0,0.83,0.0,21.46,5.0,72.25,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,1323,0.0,0,0.0,298,0.0,0,0.0,1.848312011,1823.724617,216.0413014,0.022038636,2.380627796,0.106274818,8.956300036,-5.814807039,6.483705615,-2033.514347,13349.15777,1.207998382,0.093807907,1.071400012,4.352692041,84.11160052,-0.019116415,0.019279442,-4.539012234,-121.8454399,15767.64637,0.201797909,14.5784849,100.01,Homogenization was performed at 1323K. First heat treatment was performed at 298K
604,668,483.0,991.0,50.6,0.0,41.63,26.62,3.38,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,1450,0.0,0,0.0,298,0.0,0,0.0,1.84981201,1961.999114,235.2552009,0.025599185,3.011170748,0.152661865,8.259700028,-3.850995533,10.95669134,-5582.197774,16719.64827,1.207254483,0.140652663,1.498000013,4.536903036,90.23980035,-0.027922627,0.026792158,-4.607299839,-89.73857682,13568.56434,0.259845775,21.62320904,100.0,Homogenization was performed at 1450K. First heat treatment was performed at 298K
605,669,577.0,975.0,37.3,8.97,1.83,16.56,2.89,68.77,0.0,0.0,0.28,0.56,0.0,0.0,0.0,0.0,0.15,1368,0.0,0,0.0,298,0.0,0,0.0,1.838323005,1742.256908,202.0416004,0.044643851,4.509957576,0.121265663,8.583800015,-10.40040805,8.334206702,-1396.130722,4181.585325,1.206986883,0.111090845,1.236600006,4.300066021,78.22440015,-0.044752758,0.043185727,-5.482142012,-44.57284651,14951.38552,0.284662679,19.90541399,100.01,Homogenization was performed at 1368K. First heat treatment was performed at 298K
606,670,417.0,837.0,47.3,0.68,5.16,25.75,3.27,59.11,0.0,0.0,1.27,0.13,0.0,0.0,0.0,0.0,4.63,1484,0.0,0,0.0,298,0.0,0,0.0,1.862950005,1949.944708,231.5742004,0.030757725,3.561347819,0.158414765,8.561600015,-5.780968861,9.687737668,-3267.713986,10240.32978,1.207336601,0.147306396,1.158200006,4.574755021,90.37600015,-0.02854746,0.032044813,-4.950305054,-70.56909608,14722.7747,0.264359433,22.15655866,100.0,Homogenization was performed at 1484K. First heat treatment was performed at 298K
607,672,827.0,1288.0,38.0,1.16,1.07,9.66,2.25,69.51,0.0,0.0,16.36,0.0,0.0,0.0,0.0,0.0,0.0,1373,0.0,0,0.0,298,0.0,922,48.0,1.921340009,1955.994314,227.5800009,0.037455515,4.262063096,0.131665788,8.823300025,-6.093245031,7.984508891,-2563.109461,5691.367868,1.206988316,0.12103185,1.22010001,4.780653035,87.49930036,-0.025603119,0.041041449,-5.286692497,-53.64660203,16289.89162,0.243434119,19.31822638,100.01,Homogenization was performed at 1373K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 922K for 48.0 hours
608,673,863.0,1322.0,28.0,1.21,1.11,10.05,2.34,67.86,0.0,0.0,15.31,0.0,0.0,0.0,0.0,0.0,2.13,1393,0.0,0,0.0,1034,16.0,922,32.0,1.927091006,1987.08341,230.9759005,0.039270227,4.535237983,0.145349428,8.758800019,-6.035406538,8.767630398,-2886.634529,5685.326596,1.206830251,0.134793287,1.233200008,4.848646026,88.9169002,-0.028804037,0.04400292,-5.46720508,-50.30320484,16076.17212,0.264703737,21.51409239,100.01,Homogenization was performed at 1393K. First heat treatment was performed at 1034K for 16.0 hours. Secondary heat treatment was conducted at 922K for 32.0 hours
609,674,615.0,1041.0,35.8,1.27,19.31,21.89,0.71,50.41,0.0,0.0,3.56,2.85,0.0,0.0,0.0,0.0,0.0,1380,0.0,0,0.0,298,0.0,1075,8.0,1.843459007,1872.810912,219.6438008,0.037706607,4.141011189,0.129392526,8.514800021,-8.19819039,10.85906954,-2480.667435,7637.614178,1.207154135,0.124911031,1.289700008,4.43786103,84.61960032,-0.028747725,0.036642029,-5.222368156,-53.88048321,14720.95485,0.239005409,18.85482652,100.0,Homogenization was performed at 1380K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1075K for 8.0 hours
610,675,699.0,1132.0,30.0,3.19,9.75,22.1,1.54,55.8,0.0,0.0,5.09,2.52,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,1283,2.0,1061,8.0,1.844233007,1872.355712,218.7563008,0.041718426,4.563084243,0.138565265,8.408600021,-9.468822669,10.84669248,-2144.814337,6232.201755,1.206874964,0.136240893,1.252700008,4.45505603,84.74990032,-0.035903019,0.043189503,-5.520223398,-47.57108984,14516.50702,0.261962174,21.29442005,99.99,Homogenization was performed at 1423K. First heat treatment was performed at 1283K for 2.0 hours. Secondary heat treatment was conducted at 1061K for 8.0 hours
611,677,380.0,837.0,50.9,2.59,12.35,24.63,1.04,53.56,0.0,0.0,5.46,0.36,0.0,0.0,0.0,0.0,0.0,1433,0.0,0,0.0,298,0.0,0,0.0,1.848245007,1888.907112,224.0117008,0.033255385,3.724797693,0.134228646,8.448200021,-7.319159148,10.46699487,-2701.291317,9464.508111,1.207197004,0.132006203,1.243800008,4.45220403,86.85680032,-0.03110167,0.034931811,-5.008581707,-63.7528434,14578.88677,0.247469521,20.53172009,99.99,Homogenization was performed at 1433K. First heat treatment was performed at 298K
612,678,491.0,923.0,47.5,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1325,0.0,0,0.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1325K. First heat treatment was performed at 298K
613,679,452.0,895.0,51.7,0.88,1.01,23.99,5.32,62.74,0.0,0.0,5.57,0.5,0.0,0.0,0.0,0.0,0.0,1144,0.0,0,0.0,298,0.0,0,0.0,1.855092007,1900.553812,225.2607008,0.029470423,3.319264056,0.131398283,8.610500021,-6.70051763,8.866186268,-2514.830203,10208.5513,1.20741858,0.127009048,1.141700008,4.47523703,87.85780032,-0.023081436,0.030499738,-4.821989399,-75.76351653,14911.41453,0.225573915,18.83244709,100.01,Homogenization was performed at 1144K. First heat treatment was performed at 298K
614,680,1205.0,1404.0,18.4,1.12,1.02,20.88,20.52,53.44,0.0,0.0,1.89,1.13,0.0,0.0,0.0,0.0,0.0,1260,0.0,0,0.0,991,8.0,894,8.0,1.838262007,1855.395312,218.8659008,0.028725769,3.143545677,0.113852272,8.522400021,-6.368064781,10.05705856,-2930.218197,12187.86528,1.207478945,0.112913323,1.268000008,4.37352103,85.38760032,-0.021862499,0.027763225,-4.741392013,-79.66949455,13825.60059,0.210698136,16.78574976,100.0,Homogenization was performed at 1260K. First heat treatment was performed at 991K for 8.0 hours. Secondary heat treatment was conducted at 894K for 8.0 hours
615,681,328.0,718.0,46.3,0.21,2.87,27.1,33.31,35.53,0.0,0.0,0.59,0.24,0.0,0.0,0.0,0.0,0.15,1480,0.0,0,0.0,298,0.0,0,0.0,1.815373005,1887.970708,225.9323004,0.017824925,2.013613201,0.106446987,8.162400015,-4.573971225,10.45105324,-4313.818651,32893.08578,1.207470298,0.110608332,1.375800006,4.312640021,88.77960015,-0.018165274,0.020215924,-4.704962403,-175.1745143,12185.80346,0.193196592,16.79275691,100.0,Homogenization was performed at 1480K. First heat treatment was performed at 298K
616,682,314.0,767.0,68.0,0.85,28.31,30.99,2.06,36.27,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.31,1394,0.0,0,0.0,298,0.0,0,0.0,1.820318005,1888.562008,227.0472004,0.024078107,2.733433415,0.119729375,8.303200015,-5.899639368,10.70805545,-3427.807269,18469.9587,1.207468713,0.119118532,1.335700006,4.338380021,87.86550015,-0.02596971,0.024429535,-4.55661122,-101.3774159,13760.55516,0.226533867,19.0440867,99.99,Homogenization was performed at 1394K. First heat treatment was performed at 298K
617,683,328.0,732.0,47.0,7.54,1.82,20.6,26.38,42.9,0.0,0.0,0.28,0.34,0.0,0.0,0.0,0.0,0.15,1394,0.0,0,0.0,298,0.0,0,0.0,1.814538005,1790.910308,209.8743004,0.039781608,4.174568548,0.114722977,8.065800015,-8.498728366,11.25221456,-2371.143797,7110.061266,1.206765763,0.119243291,1.440600006,4.262864021,81.99490015,-0.042050418,0.040770186,-5.316901412,-51.65735054,12399.68132,0.271838486,21.33895809,100.01000000000002,Homogenization was performed at 1394K. First heat treatment was performed at 298K
618,684,337.0,737.0,58.0,0.9,0.0,36.27,1.63,57.01,0.0,0.0,3.55,0.64,0.0,0.0,0.0,0.0,0.0,1422,0.0,0,0.0,298,0.0,0,0.0,1.821828009,1928.965514,231.695501,0.02817987,3.264574492,0.13749065,8.27320003,-7.647387858,7.886147611,-1989.189912,9930.861989,1.20728295,0.137689942,1.07620001,4.391738034,91.36330039,-0.024640555,0.029865834,-4.848415723,-80.68915437,13945.62684,0.228026938,20.77308384,100.0,Homogenization was performed at 1422K. First heat treatment was performed at 298K
619,686,803.0,1253.0,20.5,3.17,10.65,20.86,5.11,50.56,0.0,0.0,5.95,3.7,0.0,0.0,0.0,0.0,0.0,1394,0.0,0,0.0,298,0.0,1172,4.0,1.842242007,1882.964012,218.4148008,0.045107668,4.926091201,0.143200188,8.275000021,-10.19454386,12.15131286,-2244.385342,5972.036386,1.206579217,0.144304913,1.317500008,4.47907003,84.54150032,-0.037820302,0.048372761,-5.756099289,-43.06649846,14033.51896,0.267689793,22.15034203,100.0,Homogenization was performed at 1394K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1172K for 4.0 hours
620,687,434.0,887.0,58.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,0,0.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K
621,688,753.0,1231.0,45.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,811,1000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 811K for 1000.0 hours
622,689,741.0,1253.0,41.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,811,4000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 811K for 4000.0 hours
623,690,821.0,1276.0,41.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,811,8000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 811K for 8000.0 hours
624,691,831.0,1288.0,38.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,811,16000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 811K for 16000.0 hours
625,692,478.0,920.0,56.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,922,1000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 922K for 1000.0 hours
626,693,457.0,898.0,52.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,922,4000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 922K for 4000.0 hours
627,694,454.0,914.0,54.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,922,8000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 922K for 8000.0 hours
628,695,472.0,918.0,50.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,922,16000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 922K for 16000.0 hours
629,696,459.0,919.0,54.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,1033,1000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1033K for 1000.0 hours
630,697,447.0,910.0,51.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,1033,4000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1033K for 4000.0 hours
631,698,450.0,904.0,54.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,1033,8000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1033K for 8000.0 hours
632,699,432.0,885.0,52.0,0.54,1.99,18.02,3.15,66.84,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.32,1339,0.0,0,0.0,298,0.0,1033,16000.0,1.884719006,1921.90711,226.5527005,0.030375265,3.440799199,0.132988864,8.780700019,-5.801253458,8.566290688,-2837.94099,9284.374417,1.207400148,0.123932283,1.157000008,4.599513026,87.7815002,-0.021557207,0.032152528,-4.851233329,-71.92848985,15714.82096,0.228406565,18.39352623,100.01,Homogenization was performed at 1339K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1033K for 16000.0 hours
633,703,340.0,760.0,48.9,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1450,0.0,0,0.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1450K. First heat treatment was performed at 298K
634,704,975.0,1325.0,23.6,1.7,0.97,17.66,8.22,68.45,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1313,0.0,0,0.0,1003,8.0,893,8.0,1.842783009,1807.908815,210.1959012,0.036904587,3.878596453,0.112655162,8.820500027,-8.42634883,8.234907047,-1766.83417,6046.415725,1.207523489,0.101764358,1.15590001,4.360769037,81.56090044,-0.024413529,0.031274345,-5.101248384,-56.6671305,15278.37355,0.217217891,15.38470042,100.0,Homogenization was performed at 1313K. First heat treatment was performed at 1003K for 8.0 hours. Secondary heat treatment was conducted at 893K for 8.0 hours
635,705,469.0,993.0,58.0,0.0,55.26,24.56,3.43,10.88,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,5.21,1523,0.0,0,0.0,298,0.0,0,0.0,1.854589008,1974.441211,236.6305006,0.026494249,3.134673714,0.154740497,8.162200022,-3.287359228,10.11889539,-6077.572507,14415.50549,1.207103179,0.138964329,1.645800011,4.572134029,90.00270022,-0.027626758,0.026709836,-4.618669594,-84.32455007,13274.35295,0.265887749,21.83468456,100.01,Homogenization was performed at 1523K. First heat treatment was performed at 298K
