ID,References,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
502,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,88.09,0.0,0.0,0.0,0.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,781.8
503,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.59,0.0,0.0,0.0,1.3,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,754.0
504,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.39,0.0,0.0,0.0,1.5,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,753.0
505,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.09,0.0,0.0,0.0,1.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,723.0
506,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,86.69,0.0,0.0,0.0,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,672.0
507,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,88.09,0.0,0.0,0.0,0.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,691.4
508,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.59,0.0,0.0,0.0,1.3,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,672.3
509,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.39,0.0,0.0,0.0,1.5,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,697.5
510,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.09,0.0,0.0,0.0,1.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,675.2
511,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,86.69,0.0,0.0,0.0,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,661.7
512,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,88.09,0.0,0.0,0.0,0.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,120,12.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,679.9
513,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.59,0.0,0.0,0.0,1.3,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,120,12.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,728.1
514,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.39,0.0,0.0,0.0,1.5,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,120,12.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,713.4
515,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,87.09,0.0,0.0,0.0,1.8,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,120,12.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,696.5
516,"董朋轩. Al-8. 54Zn-2. 41Mg-xCu超强铝合金多相组织调控及性能研究. 中南大学, 2013. DOI: 10. 7666/d. Y2423717. ",0.0,86.69,0.0,0.0,0.0,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,480,60,0,0,0,0,0.0,120,12.0,160,8.0,120,12.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,685.6
517,"邓运来, 李春明, 张劲, 等. 时效工艺对Al-Zn-Mg-Cu合金组织和力学性能的影响. 中国有色金属学报, 2018, 28(9): 1711-1719. DOI: 10. 19476/j. ysxb. 1004. 0609. 2018. 09. 01. ",0.0,89.257,0.0,0.0,0.001,2.14,0.01,0.0,2.12,0.0,0.0,0.0,0.01,0.0,0.052,0.0,6.31,0.1,477,60,0,0,0,0,0.0,120,0.5,65,240.0,120,24.0,the first heat treatment is Solution treatment at 477℃ for 1h. the second heat treatment is Aging at 120.0℃ for 0.5 hours.,640.2
518,"戴晓元. 含钪Al-Zn-Mg-Cu-Zr超高强铝合金组织与性能的研究. 中南大学, 2008. DOI: 10. 7666/d. y1328180. ",0.0,84.11,0.0,0.0,0.0,1.2,0.0,0.0,3.5,0.0,0.0,0.39,0.0,0.0,0.0,0.0,10.8,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,790.0
519,"戴晓元. 含钪Al-Zn-Mg-Cu-Zr超高强铝合金组织与性能的研究. 中南大学, 2008. DOI: 10. 7666/d. y1328180. ",0.0,86.7,0.0,0.0,0.0,1.2,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,786.0
520,"戴晓元. 含钪Al-Zn-Mg-Cu-Zr超高强铝合金组织与性能的研究. 中南大学, 2008. DOI: 10. 7666/d. y1328180. ",0.0,85.85,0.0,0.0,0.25,1.1,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,785.0
521,"戴晓元. 含钪Al-Zn-Mg-Cu-Zr超高强铝合金组织与性能的研究. 中南大学, 2008. DOI: 10. 7666/d. y1328180. ",0.0,85.17,0.0,0.0,0.0,1.3,0.0,0.0,2.9,0.0,0.0,0.43,0.0,0.0,0.0,0.0,10.2,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,782.0
522,"戴晓元. 含钪Al-Zn-Mg-Cu-Zr超高强铝合金组织与性能的研究. 中南大学, 2008. DOI: 10. 7666/d. y1328180. ",0.0,85.07000000000001,0.0,0.0,0.28,1.1,0.0,0.0,3.1,0.0,0.0,0.45,0.0,0.0,0.0,0.0,10.0,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,775.0
523,"戴晓元. 含钪Al-Zn-Mg-Cu-Zr超高强铝合金组织与性能的研究. 中南大学, 2008. DOI: 10. 7666/d. y1328180. ",0.0,85.7,0.0,0.0,0.0,1.2,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,758.0
524,"戴晓元, 夏长清, 孙振起, 等. Al-9. 0Zn-2. 5Mg-1. 2Cu-0. 12Sc-0. 15Zr合金的组织和性能. 中国有色金属学报, 2007, 17(3): 6. DOI: 10. 3321/j. issn: 1004-0609. 2007. 03. 008. ",0.0,87.47,0.0,0.0,0.0,1.12,0.0,0.0,2.45,0.0,0.0,0.12,0.0,0.0,0.0,0.0,8.69,0.15,455,60,465,60,0,0,0.0,120,22.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 1h. the second heat treatment is Solution treatment at 465℃ for 1h. the third heat treatment is Aging at 120.0℃ for 22.0 hours.,829.4
525,"戴晓元, 夏长清, 孙振起, 等. Al-9. 0Zn-2. 5Mg-1. 2Cu-0. 12Sc-0. 15Zr合金的组织和性能. 中国有色金属学报, 2007, 17(3): 6. DOI: 10. 3321/j. issn: 1004-0609. 2007. 03. 008. ",0.0,87.47,0.0,0.0,0.0,1.12,0.0,0.0,2.45,0.0,0.0,0.12,0.0,0.0,0.0,0.0,8.69,0.15,455,120,0,0,0,0,0.0,120,8.0,160,16.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 2h. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,763.7
526,"戴晓元, 夏长清, 孙振起, 等. Al-9. 0Zn-2. 5Mg-1. 2Cu-0. 12Sc-0. 15Zr合金的组织和性能. 中国有色金属学报, 2007, 17(3): 6. DOI: 10. 3321/j. issn: 1004-0609. 2007. 03. 008. ",0.0,87.47,0.0,0.0,0.0,1.12,0.0,0.0,2.45,0.0,0.0,0.12,0.0,0.0,0.0,0.0,8.69,0.15,455,60,465,60,0,0,0.0,120,22.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 1h. the second heat treatment is Solution treatment at 465℃ for 1h. the third heat treatment is Aging at 120.0℃ for 22.0 hours.,535.9
527,"戴晓元, 夏长清, 孙振起, 等. Al-9. 0Zn-2. 5Mg-1. 2Cu-0. 12Sc-0. 15Zr合金的组织和性能. 中国有色金属学报, 2007, 17(3): 6. DOI: 10. 3321/j. issn: 1004-0609. 2007. 03. 008. ",0.0,87.47,0.0,0.0,0.0,1.12,0.0,0.0,2.45,0.0,0.0,0.12,0.0,0.0,0.0,0.0,8.69,0.15,455,60,465,60,0,0,0.0,120,22.0,180,0.5,120,22.0,the first heat treatment is Solution treatment at 455℃ for 1h. the second heat treatment is Solution treatment at 465℃ for 1h. the third heat treatment is Aging at 120.0℃ for 22.0 hours.,733.4
528,"戴晓元, 夏长清, 马科, 等. Sc对Al-Zn-Mg-Cu-Zr合金铸态组织和力学性能的影响. 中国有色金属学报, 2007, 17(8): 1324-1329. DOI: 10. 3321/j. issn: 1004-0609. 2007. 08. 017. ",0.0,85.33,0.0,0.0,0.0,2.48,0.0,0.0,2.52,0.0,0.0,0.61,0.0,0.0,0.0,0.0,8.89,0.17,455,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,783.9
529,"戴晓元, 夏长清, 马科, 等. Sc对Al-Zn-Mg-Cu-Zr合金铸态组织和力学性能的影响. 中国有色金属学报, 2007, 17(8): 1324-1329. DOI: 10. 3321/j. issn: 1004-0609. 2007. 08. 017. ",0.0,85.48,0.0,0.0,0.0,2.52,0.0,0.0,2.38,0.0,0.0,0.42,0.0,0.0,0.0,0.0,9.02,0.18,455,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,748.5
530,"戴晓元, 夏长清, 马科, 等. Sc对Al-Zn-Mg-Cu-Zr合金铸态组织和力学性能的影响. 中国有色金属学报, 2007, 17(8): 1324-1329. DOI: 10. 3321/j. issn: 1004-0609. 2007. 08. 017. ",0.0,85.87,0.0,0.0,0.0,2.45,0.0,0.0,2.42,0.0,0.0,0.2,0.0,0.0,0.0,0.0,8.9,0.16,455,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,734.8
531,"戴晓元, 夏长清, 马科, 等. Sc对Al-Zn-Mg-Cu-Zr合金铸态组织和力学性能的影响. 中国有色金属学报, 2007, 17(8): 1324-1329. DOI: 10. 3321/j. issn: 1004-0609. 2007. 08. 017. ",0.0,86.04,0.0,0.0,0.0,2.42,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.17,455,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 455℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,678.2
532,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,110,5.0,160,14.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 110.0℃ for 5.0 hours.,639.0
533,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,110,7.0,165,16.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 110.0℃ for 7.0 hours.,559.0
534,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,110,10.0,170,18.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 110.0℃ for 10.0 hours.,639.0
535,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,115,5.0,165,18.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 115.0℃ for 5.0 hours.,559.0
536,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,115,7.0,170,14.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 115.0℃ for 7.0 hours.,639.0
537,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,115,10.0,160,16.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 115.0℃ for 10.0 hours.,559.0
538,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,120,5.0,170,16.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 5.0 hours.,639.0
539,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,120,7.0,165,18.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 7.0 hours.,559.0
540,"程勇胜, 郑子樵, 李秋菊. 时效制度对7475铝合金组织与性能的影响. 轻合金加工技术, 2001, 29(6): 40-44. DOI: 10. 3969/j. issn. 1007-7235. 2001. 06. 013. ",0.0,89.56,0.0,0.0,0.18,1.57,0.11,0.0,2.33,0.34,0.0,0.0,0.069,0.0,0.021,0.0,5.82,0.0,465,40,0,0,0,0,0.0,120,10.0,170,14.0,0,0.0,the first heat treatment is Solution treatment at 465℃ for 40.0min. the second heat treatment is Aging at 120.0℃ for 10.0 hours.,559.0
541,"陈志谦, 李庆, 李春梅. 7012超高强、超高韧铝合金研究. 材料导报. 2004, 3 : 240-243. DOI: ConferenceArticle/5aa4c91cc095d72220cf4dcc. ",0.0,85.85,0.0,0.0,0.05,1.9,0.1,0.0,2.7,0.05,0.0,0.0,0.1,0.0,0.1,0.0,9.0,0.15,470,400,0,0,0,0,0.0,135,16.0,175,4.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 400.0min. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,725.0
542,"陈宇强. T6I4和T6I6时效处理对7050铝合金疲劳性能的影响. 中南大学学报: 自然科学版, 2016, 47(10): 9. DOI: 10. 11817/j. issn. 1672-7207. 2016. 10. 007. ",0.0,89.3,0.0,0.0,0.0,2.1,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.1,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,561.9
543,"陈小明, 宋仁国, 张宇, 等. 超长时效对7075合金性能的影响. 航空材料学报, 2009, 29(6): 28-32. DOI: 10. 3969/j. issn. 1005-5053. 2009. 6. 006. ",0.0,89.57,0.0,0.0,0.25,0.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,128.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 128.0 hours.,579.0
544,"陈小明, 宋仁国, 张宇, 等. 超长时效对7075合金性能的影响. 航空材料学报, 2009, 29(6): 28-32. DOI: 10. 3969/j. issn. 1005-5053. 2009. 6. 006. ",0.0,89.57,0.0,0.0,0.25,0.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 10.0 hours.,545.0
545,"陈小明, 宋仁国, 张宇, 等. 超长时效对7075合金性能的影响. 航空材料学报, 2009, 29(6): 28-32. DOI: 10. 3969/j. issn. 1005-5053. 2009. 6. 006. ",0.0,89.57,0.0,0.0,0.25,0.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,32.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 32.0 hours.,577.0
546,"陈小明, 宋仁国, 张宇, 等. 超长时效对7075合金性能的影响. 航空材料学报, 2009, 29(6): 28-32. DOI: 10. 3969/j. issn. 1005-5053. 2009. 6. 006. ",0.0,89.57,0.0,0.0,0.25,0.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,75.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 75.0 hours.,548.0
547,"陈小明, 宋仁国, 张宇, 等. 超长时效对7075合金性能的影响. 航空材料学报, 2009, 29(6): 28-32. DOI: 10. 3969/j. issn. 1005-5053. 2009. 6. 006. ",0.0,89.57,0.0,0.0,0.25,0.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,180.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 180.0 hours.,533.0
548,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 10.0 hours.,545.0
549,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,32.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 32.0 hours.,577.0
550,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,75.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 75.0 hours.,548.0
551,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,128.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 128.0 hours.,579.0
552,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,120,180.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 180.0 hours.,533.0
553,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 140.0℃ for 8.0 hours.,548.0
554,"陈小明, 宋仁国, 李红霞, 等. 7075铝合金""双峰""时效研究. 材料热处理学报, 2010, 31(2): 80-84. ",0.0,88.57,0.0,0.0,0.25,1.56,0.5,0.0,2.2,0.3,0.0,0.0,0.4,0.0,0.2,0.0,6.02,0.0,470,120,0,0,0,0,0.0,140,20.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 140.0℃ for 20.0 hours.,574.0
