structure,exfoliation_en,structure_description
"Full Formula (Ta2 I4 O2)
Reduced Formula: TaI2O
abc   :   7.471619   3.896019  26.172938
angles:  90.000000 124.532551  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP            a         b         c  velocities
---  ----  ---------  --------  --------  ---------------
  0  Ta     0.779694  0.571711  0.1737    [0.0, 0.0, 0.0]
  1  Ta     0.367098  0.571711  0.173707  [0.0, 0.0, 0.0]
  2  I      0.358951  0.571711  0.065718  [0.0, 0.0, 0.0]
  3  I     -0.100991  0.571711  0.085887  [0.0, 0.0, 0.0]
  4  I      0.787841  0.571711  0.281689  [0.0, 0.0, 0.0]
  5  I      0.247783  0.571711  0.26152   [0.0, 0.0, 0.0]
  6  O      0.786065  0.071711  0.173707  [0.0, 0.0, 0.0]
  7  O      0.360727  0.071711  0.173701  [0.0, 0.0, 0.0]",66.30824999999962,"TaOI2 crystallizes in the monoclinic P2/m space group. The structure is two-dimensional and consists of one TaOI2 sheet oriented in the (0, 0, 1) direction. Ta(1) is bonded in a distorted linear geometry to two equivalent O(1), two equivalent I(1), and two equivalent I(2) atoms. Both Ta(1)-O(1) bond lengths are 1.95 Å. Both Ta(1)-I(1) bond lengths are 2.79 Å. Both Ta(1)-I(2) bond lengths are 2.90 Å. O(1) is bonded in a linear geometry to two equivalent Ta(1) atoms. There are two inequivalent I sites. In the first I site, I(1) is bonded in a 2-coordinate geometry to two equivalent Ta(1) atoms. In the second I site, I(2) is bonded in a water-like geometry to two equivalent Ta(1) atoms."
"Full Formula (Rb2 Li2 Se2)
Reduced Formula: RbLiSe
abc   :   4.483502   4.483502  27.606283
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Rb    0.820447  0.320447  0.233116  [0.0, 0.0, 0.0]
  1  Rb    0.320447  0.820447  0.042412  [0.0, 0.0, 0.0]
  2  Li    0.820447  0.820447  0.137764  [0.0, 0.0, 0.0]
  3  Li    0.320447  0.320447  0.137764  [0.0, 0.0, 0.0]
  4  Se    0.320447  0.820447  0.187927  [0.0, 0.0, 0.0]
  5  Se    0.820447  0.320447  0.0876    [0.0, 0.0, 0.0]",100.08483333333308,"RbLiSe crystallizes in the tetragonal P4/nmm space group. The structure is two-dimensional and consists of one RbLiSe sheet oriented in the (0, 0, 1) direction. Rb(1) is bonded in a 4-coordinate geometry to four equivalent Se(1) atoms. All Rb(1)-Se(1) bond lengths are 3.41 Å. Li(1) is bonded to four equivalent Se(1) atoms to form a mixture of corner and edge-sharing LiSe4 tetrahedra. All Li(1)-Se(1) bond lengths are 2.63 Å. Se(1) is bonded in a 4-coordinate geometry to four equivalent Rb(1) and four equivalent Li(1) atoms."
"Full Formula (Th2 I2 N2)
Reduced Formula: ThIN
abc   :   4.122332   4.122332  29.971282
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Th    0.710062  0.210062  0.204581  [0.0, 0.0, 0.0]
  1  Th    0.210062  0.710062  0.128114  [0.0, 0.0, 0.0]
  2  I     0.210062  0.710062  0.271175  [0.0, 0.0, 0.0]
  3  I     0.710062  0.210062  0.06152   [0.0, 0.0, 0.0]
  4  N     0.210062  0.210062  0.166347  [0.0, 0.0, 0.0]
  5  N     0.710062  0.710062  0.166347  [0.0, 0.0, 0.0]",54.00283333333267,"ThNI is lead oxide-derived structured and crystallizes in the tetragonal P4/nmm space group. The structure is two-dimensional and consists of one ThNI sheet oriented in the (0, 0, 1) direction. Th(1) is bonded in a 4-coordinate geometry to four equivalent N(1) and four equivalent I(1) atoms. All Th(1)-N(1) bond lengths are 2.36 Å. All Th(1)-I(1) bond lengths are 3.53 Å. N(1) is bonded to four equivalent Th(1) atoms to form a mixture of corner and edge-sharing NTh4 tetrahedra. I(1) is bonded in a 4-coordinate geometry to four equivalent Th(1) atoms."
"Full Formula (K4 Hg1 As2)
Reduced Formula: K4HgAs2
abc   :   5.624525   5.624525  28.280399
angles:  90.000000  90.000000 119.999244
pbc   :       True       True       True
Sites (7)
  #  SP            a         b         c  velocities
---  ----  ---------  --------  --------  ---------------
  0  As     0.333322  0.666678  0.576858  [0.0, 0.0, 0.0]
  1  As     0.333321  0.666679  0.756459  [0.0, 0.0, 0.0]
  2  Hg     0.333323  0.666677  0.666657  [0.0, 0.0, 0.0]
  3  K      0.666668  0.333332  0.542019  [0.0, 0.0, 0.0]
  4  K     -5e-06     5e-06     0.791293  [0.0, 0.0, 0.0]
  5  K      0.666671  0.333329  0.718247  [0.0, 0.0, 0.0]
  6  K     -0         0         0.615066  [0.0, 0.0, 0.0]",107.36085714285714,"K4HgAs2 crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one K4HgAs2 sheet oriented in the (0, 0, 1) direction. There are two inequivalent K sites. In the first K site, K(1) is bonded in a trigonal non-coplanar geometry to three equivalent As(1) atoms. All K(1)-As(1) bond lengths are 3.39 Å. In the second K site, K(2) is bonded in a 6-coordinate geometry to three equivalent Hg(1) and three equivalent As(1) atoms. All K(2)-Hg(1) bond lengths are 3.56 Å. All K(2)-As(1) bond lengths are 3.42 Å. Hg(1) is bonded in a body-centered cubic geometry to six equivalent K(2) and two equivalent As(1) atoms. Both Hg(1)-As(1) bond lengths are 2.54 Å. As(1) is bonded in a 7-coordinate geometry to three equivalent K(1), three equivalent K(2), and one Hg(1) atom."
"Full Formula (Ru1 Cl2 O1)
Reduced Formula: RuCl2O
abc   :   3.535916   3.674029  26.693073
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b         c  velocities
---  ----  ---  ---  --------  ---------------
  0  Ru    0.5  0.5  0.23776   [0.0, 0.0, 0.0]
  1  Cl    0    0.5  0.176637  [0.0, 0.0, 0.0]
  2  Cl    0    0.5  0.298883  [0.0, 0.0, 0.0]
  3  O     0.5  0    0.23776   [0.0, 0.0, 0.0]",71.14699999999985,"RuOCl2 crystallizes in the orthorhombic Pmmm space group. The structure is two-dimensional and consists of one RuOCl2 sheet oriented in the (0, 0, 1) direction. Ru(1) is bonded to two equivalent O(1) and four equivalent Cl(1) atoms to form a mixture of corner and edge-sharing RuCl4O2 octahedra. The corner-sharing octahedra are not tilted. Both Ru(1)-O(1) bond lengths are 1.84 Å. All Ru(1)-Cl(1) bond lengths are 2.41 Å. O(1) is bonded in a linear geometry to two equivalent Ru(1) atoms. Cl(1) is bonded in an L-shaped geometry to two equivalent Ru(1) atoms."
"Full Formula (Nd2 Br2 O2)
Reduced Formula: NdBrO
abc   :   3.983740   3.983740  30.499456
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Nd    0.557425  0.057425  0.179317  [0.0, 0.0, 0.0]
  1  Nd    0.057425  0.557425  0.099359  [0.0, 0.0, 0.0]
  2  Br    0.057425  0.557425  0.233006  [0.0, 0.0, 0.0]
  3  Br    0.557425  0.057425  0.04567   [0.0, 0.0, 0.0]
  4  O     0.057425  0.057425  0.139338  [0.0, 0.0, 0.0]
  5  O     0.557425  0.557425  0.139338  [0.0, 0.0, 0.0]",64.70566666666677,"NdOBr is lead oxide-derived structured and crystallizes in the tetragonal P4/nmm space group. The structure is two-dimensional and consists of one NdOBr sheet oriented in the (0, 0, 1) direction. Nd(1) is bonded in a 4-coordinate geometry to four equivalent O(1) and four equivalent Br(1) atoms. All Nd(1)-O(1) bond lengths are 2.34 Å. All Nd(1)-Br(1) bond lengths are 3.26 Å. O(1) is bonded to four equivalent Nd(1) atoms to form a mixture of corner and edge-sharing ONd4 tetrahedra. Br(1) is bonded in a 4-coordinate geometry to four equivalent Nd(1) atoms."
"Full Formula (Dy2 S2 Br2)
Reduced Formula: DySBr
abc   :   4.040849   5.340034  29.112520
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Dy    0.617117  0.349614  0.196287  [0.0, 0.0, 0.0]
  1  Dy    0.117117  0.849614  0.116723  [0.0, 0.0, 0.0]
  2  S     0.617117  0.849614  0.180503  [0.0, 0.0, 0.0]
  3  S     0.117117  0.349614  0.132507  [0.0, 0.0, 0.0]
  4  Br    0.117117  0.349614  0.263551  [0.0, 0.0, 0.0]
  5  Br    0.617117  0.849614  0.04946   [0.0, 0.0, 0.0]",61.17599999999968,"DySBr crystallizes in the orthorhombic Pmmn space group. The structure is two-dimensional and consists of one DySBr sheet oriented in the (0, 0, 1) direction. Dy(1) is bonded to four equivalent S(1) and two equivalent Br(1) atoms to form a mixture of corner and edge-sharing DyS4Br2 octahedra. The corner-sharing octahedral tilt angles are 20°. There are two shorter (2.71 Å) and two longer (2.74 Å) Dy(1)-S(1) bond lengths. Both Dy(1)-Br(1) bond lengths are 2.81 Å. S(1) is bonded to four equivalent Dy(1) atoms to form a mixture of corner and edge-sharing SDy4 trigonal pyramids. Br(1) is bonded in an L-shaped geometry to two equivalent Dy(1) atoms."
"Full Formula (Sr1 O2)
Reduced Formula: SrO2
abc   :   3.465660   3.465660  25.820580
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (3)
  #  SP      a    b         c  velocities
---  ----  ---  ---  --------  ---------------
  0  Sr    0.5  0.5  0.132076  [0.0, 0.0, 0.0]
  1  O     0    0    0.102239  [0.0, 0.0, 0.0]
  2  O     0    0    0.161914  [0.0, 0.0, 0.0]",216.90200000000016,"SrO2 crystallizes in the tetragonal P4/mmm space group. The structure is two-dimensional and consists of one SrO2 sheet oriented in the (0, 0, 1) direction. Sr(1) is bonded to eight equivalent O(1) atoms to form a mixture of face and edge-sharing SrO8 hexagonal bipyramids. All Sr(1)-O(1) bond lengths are 2.57 Å. O(1) is bonded in a distorted pentagonal planar geometry to four equivalent Sr(1) and one O(1) atom. The O(1)-O(1) bond length is 1.54 Å."
"Full Formula (Lu2 S2 Br2)
Reduced Formula: LuSBr
abc   :   3.923319   5.241153  29.741302
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Lu    0.730805  0.423889  0.201142  [0.0, 0.0, 0.0]
  1  Lu    0.230805  0.923889  0.126392  [0.0, 0.0, 0.0]
  2  S     0.730805  0.923889  0.187873  [0.0, 0.0, 0.0]
  3  S     0.230805  0.423889  0.139661  [0.0, 0.0, 0.0]
  4  Br    0.230805  0.423889  0.265983  [0.0, 0.0, 0.0]
  5  Br    0.730805  0.923889  0.061552  [0.0, 0.0, 0.0]",58.96249999999981,"LuSBr crystallizes in the orthorhombic Pmmn space group. The structure is two-dimensional and consists of one LuSBr sheet oriented in the (0, 0, 1) direction. Lu(1) is bonded to four equivalent S(1) and two equivalent Br(1) atoms to form a mixture of corner and edge-sharing LuS4Br2 octahedra. The corner-sharing octahedral tilt angles are 17°. There are two shorter (2.65 Å) and two longer (2.68 Å) Lu(1)-S(1) bond lengths. Both Lu(1)-Br(1) bond lengths are 2.75 Å. S(1) is bonded in a rectangular see-saw-like geometry to four equivalent Lu(1) atoms. Br(1) is bonded in an L-shaped geometry to two equivalent Lu(1) atoms."
"Full Formula (Mn1 I2)
Reduced Formula: MnI2
abc   :   4.117016   4.117016  27.235270
angles:  90.000000  90.000000 120.000001
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Mn    0.372333  0.004617  0.132829  [0.0, 0.0, 0.0]
  1  I     0.039     0.33795   0.193914  [0.0, 0.0, 0.0]
  2  I     0.705666  0.671284  0.071744  [0.0, 0.0, 0.0]",82.28673333333325,"MnI2 is trigonal omega-like structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one MnI2 sheet oriented in the (0, 0, 1) direction. Mn(1) is bonded to six equivalent I(1) atoms to form edge-sharing MnI6 octahedra. All Mn(1)-I(1) bond lengths are 2.90 Å. I(1) is bonded in a distorted T-shaped geometry to three equivalent Mn(1) atoms."
"Full Formula (Bi2 I2 O2)
Reduced Formula: BiIO
abc   :   4.020378   4.020378  29.759282
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Bi    0.711339  0.211339  0.20572   [0.0, 0.0, 0.0]
  1  Bi    0.211339  0.711339  0.12222   [0.0, 0.0, 0.0]
  2  I     0.211339  0.711339  0.268236  [0.0, 0.0, 0.0]
  3  I     0.711339  0.211339  0.059705  [0.0, 0.0, 0.0]
  4  O     0.211339  0.211339  0.16397   [0.0, 0.0, 0.0]
  5  O     0.711339  0.711339  0.16397   [0.0, 0.0, 0.0]",52.16733333333323,"BiOI is lead oxide-derived structured and crystallizes in the tetragonal P4/nmm space group. The structure is two-dimensional and consists of one BiOI sheet oriented in the (0, 0, 1) direction. Bi(1) is bonded in a 4-coordinate geometry to four equivalent O(1) and four equivalent I(1) atoms. All Bi(1)-O(1) bond lengths are 2.36 Å. All Bi(1)-I(1) bond lengths are 3.40 Å. O(1) is bonded to four equivalent Bi(1) atoms to form a mixture of corner and edge-sharing OBi4 tetrahedra. I(1) is bonded in a 4-coordinate geometry to four equivalent Bi(1) atoms."
"Full Formula (Ba2 I2 F2)
Reduced Formula: BaIF
abc   :   4.511247   4.511247  28.098809
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Ba    0.35752   0.857519  0.196037  [0.0, 0.0, 0.0]
  1  Ba    0.857519  0.35752   0.09219   [0.0, 0.0, 0.0]
  2  I     0.857519  0.35752   0.253461  [0.0, 0.0, 0.0]
  3  I     0.35752   0.857519  0.034765  [0.0, 0.0, 0.0]
  4  F     0.35752   0.35752   0.144113  [0.0, 0.0, 0.0]
  5  F     0.857519  0.857519  0.144113  [0.0, 0.0, 0.0]",83.85783333333308,"BaFI crystallizes in the tetragonal P4/nmm space group. The structure is two-dimensional and consists of one BaFI sheet oriented in the (0, 0, 1) direction. Ba(1) is bonded in a 4-coordinate geometry to four equivalent I(1) and four equivalent F(1) atoms. All Ba(1)-I(1) bond lengths are 3.57 Å. All Ba(1)-F(1) bond lengths are 2.69 Å. I(1) is bonded in a 4-coordinate geometry to four equivalent Ba(1) atoms. F(1) is bonded to four equivalent Ba(1) atoms to form a mixture of corner and edge-sharing FBa4 tetrahedra."
"Full Formula (Ba1 O2)
Reduced Formula: BaO2
abc   :   3.741819   3.741819  25.978295
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (3)
  #  SP      a    b         c  velocities
---  ----  ---  ---  --------  ---------------
  0  Ba    0.5  0.5  0.13431   [0.0, 0.0, 0.0]
  1  O     0    0    0.104856  [0.0, 0.0, 0.0]
  2  O     0    0    0.163765  [0.0, 0.0, 0.0]",274.2939999999998,"BaO2 crystallizes in the tetragonal P4/mmm space group. The structure is two-dimensional and consists of one BaO2 sheet oriented in the (0, 0, 1) direction. Ba(1) is bonded to eight equivalent O(1) atoms to form a mixture of face and edge-sharing BaO8 hexagonal bipyramids. All Ba(1)-O(1) bond lengths are 2.75 Å. O(1) is bonded in a 5-coordinate geometry to four equivalent Ba(1) and one O(1) atom. The O(1)-O(1) bond length is 1.53 Å."
"Full Formula (Rb2 Bi2 O4)
Reduced Formula: RbBiO2
abc   :   7.971928   5.918723  28.776600
angles:  90.000000  90.000000 125.757799
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Bi    0.5       0.25      0.182906  [0.0, 0.0, 0.0]
  1  Bi    0.5       0.75      0.122085  [0.0, 0.0, 0.0]
  2  O     0.701055  0.220255  0.13877   [0.0, 0.0, 0.0]
  3  O     0.298945  0.279745  0.13877   [0.0, 0.0, 0.0]
  4  O     0.701055  0.720255  0.16622   [0.0, 0.0, 0.0]
  5  O     0.298945  0.779745  0.16622   [0.0, 0.0, 0.0]
  6  Rb    0         0.25      0.197635  [0.0, 0.0, 0.0]
  7  Rb    0         0.75      0.107356  [0.0, 0.0, 0.0]",165.4331250000003,"RbBiO2 is TlF-II-derived structured and crystallizes in the monoclinic P2/c space group. The structure is two-dimensional and consists of one RbBiO2 sheet oriented in the (0, 1, 0) direction. Rb(1) is bonded in a 4-coordinate geometry to four equivalent O(1) atoms. There are two shorter (2.76 Å) and two longer (2.84 Å) Rb(1)-O(1) bond lengths. Bi(1) is bonded in a distorted water-like geometry to four equivalent O(1) atoms. There are two shorter (2.13 Å) and two longer (2.31 Å) Bi(1)-O(1) bond lengths. O(1) is bonded in a 4-coordinate geometry to two equivalent Rb(1) and two equivalent Bi(1) atoms."
"Full Formula (Rb2 Au2 S2)
Reduced Formula: RbAuS
abc   :   6.403665   7.888934  26.742989
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP        a         b        c  velocities
---  ----  -----  --------  -------  ---------------
  0  Rb     0.25  0.866223  0.12607  [0.0, 0.0, 0.0]
  1  Rb     0.75  0.133777  0.12607  [0.0, 0.0, 0.0]
  2  Au    -0     0.5       0.12607  [0.0, 0.0, 0.0]
  3  Au     0.5   0.5       0.12607  [0.0, 0.0, 0.0]
  4  S      0.25  0.283447  0.12607  [0.0, 0.0, 0.0]
  5  S      0.75  0.716553  0.12607  [0.0, 0.0, 0.0]",354.16726666666665,"RbAuS crystallizes in the orthorhombic Pmma space group. The structure is two-dimensional and consists of one RbAuS sheet oriented in the (0, 0, 1) direction. Rb(1) is bonded in a 5-coordinate geometry to two equivalent Au(1) and three equivalent S(1) atoms. Both Rb(1)-Au(1) bond lengths are 3.30 Å. There is one shorter (3.29 Å) and two longer (3.41 Å) Rb(1)-S(1) bond lengths. Au(1) is bonded in a 4-coordinate geometry to two equivalent Rb(1) and two equivalent S(1) atoms. Both Au(1)-S(1) bond lengths are 2.34 Å. S(1) is bonded in a pentagonal planar geometry to three equivalent Rb(1) and two equivalent Au(1) atoms."
"Full Formula (Y4 Cl12)
Reduced Formula: YCl3
abc   :   6.855970  11.874342  26.502545
angles:  90.000000 109.385680  90.000000
pbc   :       True       True       True
Sites (16)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Y     0.035732  0.958576  0.180817  [0.0, 0.0, 0.0]
  1  Y     0.035732  0.62525   0.180817  [0.0, 0.0, 0.0]
  2  Y     0.535732  0.458576  0.180817  [0.0, 0.0, 0.0]
  3  Y     0.535732  0.12525   0.180817  [0.0, 0.0, 0.0]
  4  Cl    0.292287  0.472441  0.240073  [0.0, 0.0, 0.0]
  5  Cl    0.292287  0.111385  0.240073  [0.0, 0.0, 0.0]
  6  Cl    0.25069   0.791913  0.24008   [0.0, 0.0, 0.0]
  7  Cl    0.792287  0.972441  0.240073  [0.0, 0.0, 0.0]
  8  Cl    0.792287  0.611385  0.240073  [0.0, 0.0, 0.0]
  9  Cl    0.75069   0.291913  0.24008   [0.0, 0.0, 0.0]
 10  Cl    0.320774  0.291913  0.121554  [0.0, 0.0, 0.0]
 11  Cl    0.279178  0.972441  0.121561  [0.0, 0.0, 0.0]
 12  Cl    0.279178  0.611385  0.121561  [0.0, 0.0, 0.0]
 13  Cl    0.820775  0.791913  0.121554  [0.0, 0.0, 0.0]
 14  Cl    0.779177  0.472441  0.121561  [0.0, 0.0, 0.0]
 15  Cl    0.779177  0.111385  0.121561  [0.0, 0.0, 0.0]",68.89062499999987,"YCl3 is Aluminum trichloride-like structured and crystallizes in the monoclinic C2/m space group. The structure is two-dimensional and consists of one YCl3 sheet oriented in the (0, 0, 1) direction. Y(1) is bonded to six equivalent Cl(1,2) atoms to form edge-sharing YCl6 octahedra. All Y(1)-Cl(1,2) bond lengths are 2.65 Å. Cl(1,2) is bonded in an L-shaped geometry to two equivalent Y(1) atoms."
